,rank,change,name,service,genre
0,1,(-),그랑사가,NPIXEL,롤플레잉
1,2,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-),세븐나이츠2,Netmarble,롤플레잉
4,5,(-),ROBLOX,Roblox Corporation,어드벤처
5,6,(-),바람의나라 연,NEXON Company,롤플레잉
6,7,(+1),원신,miHoYo Limited,어드벤처
7,8,(+1),미르4,"Wemade Co., Ltd",롤플레잉
8,9,(-2),메이플스토리M,NEXON Company,롤플레잉
9,10,(-),리니지2M,NCSOFT Corporation,롤플레잉
10,11,(-),브롤스타즈,Supercell,액션
11,12,(+4),포켓몬고,"Niantic, Inc.",어드벤처
12,13,(-1),전략적 팀 전투,"Riot Games, Inc",전략
13,14,(NEW),어비스(abyss),StairGames Inc.,롤플레잉
14,15,(+8),피파 모바일,NEXON Company,스포츠
15,16,(-2),카트라이더 러쉬플러스,NEXON Company,자동차 경주
16,17,(+2),검은사막 모바일,PEARL ABYSS,롤플레잉
17,18,(-),V4,NEXON Company,롤플레잉
18,19,(+3),좀비고등학교,AWESOMEPIECE,아케이드
19,20,(-7),페이트 그랜드 오더,Netmarble,롤플레잉
20,21,(-4),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
21,22,(+2),소울워커 아카데미아,YJM Games,롤플레잉
22,23,(-3),슬램덩크,DeNA HONG KONG LIMITED,스포츠
23,24,(-9),아일랜드M,Gamepub,액션
24,25,(+8),카운터사이드,NEXON Company,롤플레잉
25,26,(-5),블리치: 만해의 길,DAMO NETWORK LIMITED,롤플레잉
26,27,(-1),A3: 스틸얼라이브,Netmarble,롤플레잉
27,28,(+1),AFK 아레나,Lilith Games,롤플레잉
28,29,(+2),모두의마블,Netmarble,보드
29,30,(-5),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
30,31,(-4),배틀그라운드 모바일,PUBG CORPORATION,액션
31,32,(-2),아이러브니키,Kakao Games Corp.,시뮬레이션
32,33,(-5),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
33,34,(-),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
34,35,(-3),라이즈 오브 킹덤즈,Lilith Games,전략
35,36,(-1),검은강호2: 이터널 소울,9SplayDeveloper,롤플레잉
36,37,(-1),R2M,Webzen Inc.,롤플레잉
37,38,(-),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
38,39,(-),기적의 검,4399 KOREA,롤플레잉
39,40,(NEW),제5인격,X.D. Global,어드벤처
0,1,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1,2,(-1),그랑사가,NPIXEL,롤플레잉
2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
3,4,(+1),ROBLOX,Roblox Corporation,어드벤처
4,5,(-1),세븐나이츠2,Netmarble,롤플레잉
5,6,(-),바람의나라 연,NEXON Company,롤플레잉
6,7,(-),원신,miHoYo Limited,어드벤처
7,8,(-),미르4,"Wemade Co., Ltd",롤플레잉
8,9,(+2),브롤스타즈,Supercell,액션
9,10,(-),리니지2M,NCSOFT Corporation,롤플레잉
10,11,(-2),메이플스토리M,NEXON Company,롤플레잉
11,12,(+3),피파 모바일,NEXON Company,스포츠
12,13,(+1),어비스(abyss),StairGames Inc.,롤플레잉
13,14,(-2),포켓몬고,"Niantic, Inc.",어드벤처
14,15,(-2),전략적 팀 전투,"Riot Games, Inc",전략
15,16,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
16,17,(+2),좀비고등학교,AWESOMEPIECE,아케이드
17,18,(-),V4,NEXON Company,롤플레잉
18,19,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
19,20,(+2),소울워커 아카데미아,YJM Games,롤플레잉
20,21,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
21,22,(+3),카운터사이드,NEXON Company,롤플레잉
22,23,(-),슬램덩크,DeNA HONG KONG LIMITED,스포츠
23,24,(+8),아이러브니키,Kakao Games Corp.,시뮬레이션
24,25,(+2),A3: 스틸얼라이브,Netmarble,롤플레잉
25,26,(+4),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
26,27,(+1),AFK 아레나,Lilith Games,롤플레잉
27,28,(+1),모두의마블,Netmarble,보드
28,29,(-3),블리치: 만해의 길,DAMO NETWORK LIMITED,롤플레잉
29,30,(+5),라이즈 오브 킹덤즈,Lilith Games,전략
30,31,(+2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
31,32,(-1),배틀그라운드 모바일,PUBG CORPORATION,액션
32,33,(+1),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
33,34,(+3),R2M,Webzen Inc.,롤플레잉
34,35,(-15),페이트 그랜드 오더,Netmarble,롤플레잉
35,36,(+2),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
36,37,(+3),제5인격,X.D. Global,어드벤처
37,38,(+1),기적의 검,4399 KOREA,롤플레잉
38,39,(NEW),엑소스 히어로즈,LINE Games,롤플레잉
39,40,(NEW),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
0,1,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1,2,(-),그랑사가,NPIXEL,롤플레잉
2,3,(+1),ROBLOX,Roblox Corporation,어드벤처
3,4,(+1),세븐나이츠2,Netmarble,롤플레잉
4,5,(-2),리니지M,NCSOFT Corporation,롤플레잉
5,6,(-),바람의나라 연,NEXON Company,롤플레잉
6,7,(-),원신,miHoYo Limited,어드벤처
7,8,(-),미르4,"Wemade Co., Ltd",롤플레잉
8,9,(-),브롤스타즈,Supercell,액션
9,10,(-),리니지2M,NCSOFT Corporation,롤플레잉
10,11,(+1),피파 모바일,NEXON Company,스포츠
11,12,(-1),메이플스토리M,NEXON Company,롤플레잉
12,13,(+1),포켓몬고,"Niantic, Inc.",어드벤처
13,14,(+5),검은사막 모바일,PEARL ABYSS,롤플레잉
14,15,(-),전략적 팀 전투,"Riot Games, Inc",전략
15,16,(+1),좀비고등학교,AWESOMEPIECE,아케이드
16,17,(+1),V4,NEXON Company,롤플레잉
17,18,(-2),카트라이더 러쉬플러스,NEXON Company,자동차 경주
18,19,(+2),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
19,20,(+2),카운터사이드,NEXON Company,롤플레잉
20,21,(NEW),삼국지 전략판,Qookka Games,전략
21,22,(-2),소울워커 아카데미아,YJM Games,롤플레잉
22,23,(-),슬램덩크,DeNA HONG KONG LIMITED,스포츠
23,24,(+3),AFK 아레나,Lilith Games,롤플레잉
24,25,(+1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
25,26,(+2),모두의마블,Netmarble,보드
26,27,(-2),A3: 스틸얼라이브,Netmarble,롤플레잉
27,28,(+3),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
28,29,(+3),배틀그라운드 모바일,PUBG CORPORATION,액션
29,30,(-),라이즈 오브 킹덤즈,Lilith Games,전략
30,31,(+3),R2M,Webzen Inc.,롤플레잉
31,32,(-3),블리치: 만해의 길,DAMO NETWORK LIMITED,롤플레잉
32,33,(-),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
33,34,(+3),제5인격,X.D. Global,어드벤처
34,35,(NEW),랜덤 다이스,royaldice,전략
35,36,(-1),페이트 그랜드 오더,Netmarble,롤플레잉
36,37,(-1),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
37,38,(-),기적의 검,4399 KOREA,롤플레잉
38,39,(NEW),버디크러시: 판타지 골프,Com2uS,스포츠
39,40,(-7),라스트오리진,smart joy,롤플레잉
0,1,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1,2,(+1),ROBLOX,Roblox Corporation,어드벤처
2,3,(-1),그랑사가,NPIXEL,롤플레잉
3,4,(-),세븐나이츠2,Netmarble,롤플레잉
4,5,(-),리니지M,NCSOFT Corporation,롤플레잉
5,6,(+1),원신,miHoYo Limited,어드벤처
6,7,(-1),바람의나라 연,NEXON Company,롤플레잉
7,8,(+1),브롤스타즈,Supercell,액션
8,9,(+1),리니지2M,NCSOFT Corporation,롤플레잉
9,10,(-2),미르4,"Wemade Co., Ltd",롤플레잉
10,11,(-),피파 모바일,NEXON Company,스포츠
11,12,(-),메이플스토리M,NEXON Company,롤플레잉
12,13,(+8),삼국지 전략판,Qookka Games,전략
13,14,(-1),포켓몬고,"Niantic, Inc.",어드벤처
14,15,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
15,16,(+1),V4,NEXON Company,롤플레잉
16,17,(-1),좀비고등학교,AWESOMEPIECE,아케이드
17,18,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
18,19,(-4),전략적 팀 전투,"Riot Games, Inc",전략
19,20,(-1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
20,21,(-1),카운터사이드,NEXON Company,롤플레잉
21,22,(+1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
22,23,(+1),AFK 아레나,Lilith Games,롤플레잉
23,24,(+3),A3: 스틸얼라이브,Netmarble,롤플레잉
24,25,(-),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
25,26,(+2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
26,27,(+2),배틀그라운드 모바일,PUBG CORPORATION,액션
27,28,(+2),라이즈 오브 킹덤즈,Lilith Games,전략
28,29,(+3),블리치: 만해의 길,DAMO NETWORK LIMITED,롤플레잉
29,30,(-),라스트오리진,smart joy,롤플레잉
30,31,(+3),제5인격,X.D. Global,어드벤처
31,32,(+1),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
32,33,(-2),R2M,Webzen Inc.,롤플레잉
33,34,(-8),모두의마블,Netmarble,보드
34,35,(+3),기적의 검,4399 KOREA,롤플레잉
35,36,(-),페이트 그랜드 오더,Netmarble,롤플레잉
36,37,(NEW),가디언 테일즈,Kakao Games Corp.,롤플레잉
37,38,(NEW),로얄 크라운,LINE Games,롤플레잉
38,39,(-2),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
39,40,(NEW),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
0,1,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(-),그랑사가,NPIXEL,롤플레잉
3,4,(-),세븐나이츠2,Netmarble,롤플레잉
4,5,(+1),원신,miHoYo Limited,어드벤처
5,6,(+1),바람의나라 연,NEXON Company,롤플레잉
6,7,(-2),리니지M,NCSOFT Corporation,롤플레잉
7,8,(-),브롤스타즈,Supercell,액션
8,9,(-),리니지2M,NCSOFT Corporation,롤플레잉
9,10,(-),미르4,"Wemade Co., Ltd",롤플레잉
10,11,(+2),삼국지 전략판,Qookka Games,전략
11,12,(+4),V4,NEXON Company,롤플레잉
12,13,(+1),포켓몬고,"Niantic, Inc.",어드벤처
13,14,(-3),피파 모바일,NEXON Company,스포츠
14,15,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
15,16,(-4),메이플스토리M,NEXON Company,롤플레잉
16,17,(+2),전략적 팀 전투,"Riot Games, Inc",전략
17,18,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
18,19,(+1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
19,20,(-3),좀비고등학교,AWESOMEPIECE,아케이드
20,21,(NEW),아르카나 택틱스,GAMEVIL,롤플레잉
21,22,(+2),A3: 스틸얼라이브,Netmarble,롤플레잉
22,23,(-1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
23,24,(+3),배틀그라운드 모바일,PUBG CORPORATION,액션
24,25,(-4),카운터사이드,NEXON Company,롤플레잉
25,26,(-3),AFK 아레나,Lilith Games,롤플레잉
26,27,(-1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
27,28,(-3),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
28,29,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
29,30,(-),라스트오리진,smart joy,롤플레잉
30,31,(+7),로얄 크라운,LINE Games,롤플레잉
31,32,(+1),R2M,Webzen Inc.,롤플레잉
32,33,(-2),제5인격,X.D. Global,어드벤처
33,34,(-2),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
34,35,(-6),블리치: 만해의 길,DAMO NETWORK LIMITED,롤플레잉
35,36,(-1),기적의 검,4399 KOREA,롤플레잉
36,37,(-3),모두의마블,Netmarble,보드
37,38,(-1),가디언 테일즈,Kakao Games Corp.,롤플레잉
38,39,(NEW),앨리스클로젯,Kakao Games Corp.,시뮬레이션
39,40,(NEW),리니지2 레볼루션,Netmarble,롤플레잉
0,1,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(-),그랑사가,NPIXEL,롤플레잉
3,4,(-),세븐나이츠2,Netmarble,롤플레잉
4,5,(+1),바람의나라 연,NEXON Company,롤플레잉
5,6,(-1),원신,miHoYo Limited,어드벤처
6,7,(+1),브롤스타즈,Supercell,액션
7,8,(-1),리니지M,NCSOFT Corporation,롤플레잉
8,9,(+2),삼국지 전략판,Qookka Games,전략
9,10,(-1),리니지2M,NCSOFT Corporation,롤플레잉
10,11,(-1),미르4,"Wemade Co., Ltd",롤플레잉
11,12,(-),V4,NEXON Company,롤플레잉
12,13,(NEW),이카루스 이터널,LINE Games,롤플레잉
13,14,(-1),포켓몬고,"Niantic, Inc.",어드벤처
14,15,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
15,16,(-),메이플스토리M,NEXON Company,롤플레잉
16,17,(+1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
17,18,(+1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
18,19,(+1),좀비고등학교,AWESOMEPIECE,아케이드
19,20,(+1),아르카나 택틱스,GAMEVIL,롤플레잉
20,21,(-7),피파 모바일,NEXON Company,스포츠
21,22,(-5),전략적 팀 전투,"Riot Games, Inc",전략
22,23,(-1),A3: 스틸얼라이브,Netmarble,롤플레잉
23,24,(-1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
24,25,(-1),배틀그라운드 모바일,PUBG CORPORATION,액션
25,26,(-),AFK 아레나,Lilith Games,롤플레잉
26,27,(-2),카운터사이드,NEXON Company,롤플레잉
27,28,(+1),라이즈 오브 킹덤즈,Lilith Games,전략
28,29,(-1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
29,30,(-),라스트오리진,smart joy,롤플레잉
30,31,(-4),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
31,32,(-),R2M,Webzen Inc.,롤플레잉
32,33,(+7),리니지2 레볼루션,Netmarble,롤플레잉
33,34,(-3),로얄 크라운,LINE Games,롤플레잉
34,35,(-1),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
35,36,(-3),제5인격,X.D. Global,어드벤처
36,37,(NEW),세븐나이츠,Netmarble,롤플레잉
37,38,(+1),앨리스클로젯,Kakao Games Corp.,시뮬레이션
38,39,(-4),블리치: 만해의 길,DAMO NETWORK LIMITED,롤플레잉
39,40,(-4),기적의 검,4399 KOREA,롤플레잉
0,1,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(-),그랑사가,NPIXEL,롤플레잉
3,4,(+4),리니지M,NCSOFT Corporation,롤플레잉
4,5,(-),바람의나라 연,NEXON Company,롤플레잉
5,6,(-2),세븐나이츠2,Netmarble,롤플레잉
6,7,(-1),원신,miHoYo Limited,어드벤처
7,8,(-1),브롤스타즈,Supercell,액션
8,9,(-),삼국지 전략판,Qookka Games,전략
9,10,(+3),이카루스 이터널,LINE Games,롤플레잉
10,11,(-1),리니지2M,NCSOFT Corporation,롤플레잉
11,12,(-1),미르4,"Wemade Co., Ltd",롤플레잉
12,13,(-1),V4,NEXON Company,롤플레잉
13,14,(NEW),원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,롤플레잉
14,15,(+1),메이플스토리M,NEXON Company,롤플레잉
15,16,(-2),포켓몬고,"Niantic, Inc.",어드벤처
16,17,(NEW),DK모바일,NTRANCE Corp,롤플레잉
17,18,(-3),검은사막 모바일,PEARL ABYSS,롤플레잉
18,19,(-2),카트라이더 러쉬플러스,NEXON Company,자동차 경주
19,20,(-),아르카나 택틱스,GAMEVIL,롤플레잉
20,21,(+2),A3: 스틸얼라이브,Netmarble,롤플레잉
21,22,(-4),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
22,23,(-4),좀비고등학교,AWESOMEPIECE,아케이드
23,24,(-3),피파 모바일,NEXON Company,스포츠
24,25,(-3),전략적 팀 전투,"Riot Games, Inc",전략
25,26,(-2),슬램덩크,DeNA HONG KONG LIMITED,스포츠
26,27,(-2),배틀그라운드 모바일,PUBG CORPORATION,액션
27,28,(+3),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
28,29,(-3),AFK 아레나,Lilith Games,롤플레잉
29,30,(-2),라이즈 오브 킹덤즈,Lilith Games,전략
30,31,(+1),R2M,Webzen Inc.,롤플레잉
31,32,(-3),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
32,33,(-),리니지2 레볼루션,Netmarble,롤플레잉
33,34,(-4),라스트오리진,smart joy,롤플레잉
34,35,(-),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
35,36,(+1),세븐나이츠,Netmarble,롤플레잉
36,37,(-10),카운터사이드,NEXON Company,롤플레잉
37,38,(-2),제5인격,X.D. Global,어드벤처
38,39,(NEW),라그나로크: 라비린스,"GRAVITY Co., Ltd.",롤플레잉
39,40,(-2),앨리스클로젯,Kakao Games Corp.,시뮬레이션
0,1,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(+1),리니지M,NCSOFT Corporation,롤플레잉
3,4,(NEW),동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션
4,5,(-2),그랑사가,NPIXEL,롤플레잉
5,6,(-1),바람의나라 연,NEXON Company,롤플레잉
6,7,(-1),세븐나이츠2,Netmarble,롤플레잉
7,8,(-),브롤스타즈,Supercell,액션
8,9,(-2),원신,miHoYo Limited,어드벤처
9,10,(-),이카루스 이터널,LINE Games,롤플레잉
10,11,(-),리니지2M,NCSOFT Corporation,롤플레잉
11,12,(+5),DK모바일,NTRANCE Corp,롤플레잉
12,13,(-4),삼국지 전략판,Qookka Games,전략
13,14,(-1),V4,NEXON Company,롤플레잉
14,15,(-3),미르4,"Wemade Co., Ltd",롤플레잉
15,16,(-2),원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,롤플레잉
16,17,(-2),메이플스토리M,NEXON Company,롤플레잉
17,18,(+2),아르카나 택틱스,GAMEVIL,롤플레잉
18,19,(-3),포켓몬고,"Niantic, Inc.",어드벤처
19,20,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
20,21,(+4),전략적 팀 전투,"Riot Games, Inc",전략
21,22,(+1),좀비고등학교,AWESOMEPIECE,아케이드
22,23,(-5),검은사막 모바일,PEARL ABYSS,롤플레잉
23,24,(-3),A3: 스틸얼라이브,Netmarble,롤플레잉
24,25,(-3),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
25,26,(-2),피파 모바일,NEXON Company,스포츠
26,27,(-1),슬램덩크,DeNA HONG KONG LIMITED,스포츠
27,28,(-),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
28,29,(-),AFK 아레나,Lilith Games,롤플레잉
29,30,(-3),배틀그라운드 모바일,PUBG CORPORATION,액션
30,31,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
31,32,(-1),R2M,Webzen Inc.,롤플레잉
32,33,(-),리니지2 레볼루션,Netmarble,롤플레잉
33,34,(-2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
34,35,(+4),라그나로크: 라비린스,"GRAVITY Co., Ltd.",롤플레잉
35,36,(-1),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
36,37,(-1),세븐나이츠,Netmarble,롤플레잉
37,38,(-1),카운터사이드,NEXON Company,롤플레잉
38,39,(-1),제5인격,X.D. Global,어드벤처
39,40,(NEW),달빛조각사,Kakao Games Corp.,롤플레잉
0,1,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
3,4,(+3),세븐나이츠2,Netmarble,롤플레잉
4,5,(-1),동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션
5,6,(-),바람의나라 연,NEXON Company,롤플레잉
6,7,(-2),그랑사가,NPIXEL,롤플레잉
7,8,(-),브롤스타즈,Supercell,액션
8,9,(+1),이카루스 이터널,LINE Games,롤플레잉
9,10,(+2),DK모바일,NTRANCE Corp,롤플레잉
10,11,(-),리니지2M,NCSOFT Corporation,롤플레잉
11,12,(-3),원신,miHoYo Limited,어드벤처
12,13,(-),삼국지 전략판,Qookka Games,전략
13,14,(+1),미르4,"Wemade Co., Ltd",롤플레잉
14,15,(+1),원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,롤플레잉
15,16,(-2),V4,NEXON Company,롤플레잉
16,17,(NEW),프로야구 H3,NCSOFT,스포츠
17,18,(+5),검은사막 모바일,PEARL ABYSS,롤플레잉
18,19,(-2),메이플스토리M,NEXON Company,롤플레잉
19,20,(+1),전략적 팀 전투,"Riot Games, Inc",전략
20,21,(-2),포켓몬고,"Niantic, Inc.",어드벤처
21,22,(-),좀비고등학교,AWESOMEPIECE,아케이드
22,23,(-3),카트라이더 러쉬플러스,NEXON Company,자동차 경주
23,24,(+2),피파 모바일,NEXON Company,스포츠
24,25,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
25,26,(-2),A3: 스틸얼라이브,Netmarble,롤플레잉
26,27,(-),슬램덩크,DeNA HONG KONG LIMITED,스포츠
27,28,(+1),AFK 아레나,Lilith Games,롤플레잉
28,29,(-1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
29,30,(+2),R2M,Webzen Inc.,롤플레잉
30,31,(-),라이즈 오브 킹덤즈,Lilith Games,전략
31,32,(+3),라그나로크: 라비린스,"GRAVITY Co., Ltd.",롤플레잉
32,33,(+1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
33,34,(-1),리니지2 레볼루션,Netmarble,롤플레잉
34,35,(-5),배틀그라운드 모바일,PUBG CORPORATION,액션
35,36,(+1),세븐나이츠,Netmarble,롤플레잉
36,37,(-19),아르카나 택틱스,GAMEVIL,롤플레잉
37,38,(-2),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
38,39,(-),제5인격,X.D. Global,어드벤처
39,40,(-2),카운터사이드,NEXON Company,롤플레잉
0,1,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
3,4,(+1),동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션
4,5,(-1),세븐나이츠2,Netmarble,롤플레잉
