,column-1,column-1 2,column-2,column-3,column-4
18,19,(-1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
19,20,(-5),몬스터헌터 스토리즈 2 파멸의 날개,"CAPCOM Co., Ltd.",롤플레잉
20,21,(-),휴먼: 폴 플랫,Curve Digital,퍼즐
21,22,(-2),백 4 블러드,Warner Bros. Games,액션
22,23,(+6),피파 21,Electronic Arts,스포츠
23,24,(+2),문명6,2K,전략
24,25,(-1),배틀필드 5,Electronic Arts,액션
25,26,(-3),철권 7,BANDAI NAMCO Entertainment,액션
26,27,(-2),포르자 호라이즌 4,Xbox Game Studios,레이싱
27,28,(-1),테라리아,Re-Logic,롤플레잉
28,29,(+1),더 포레스트,Endnight Games Ltd,서바이벌
29,30,(+1),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
30,31,(-3),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
31,32,(-),데이즈 곤,"PlayStation Mobile, Inc.",서바이벌 호러
32,33,(+1),어쌔신 크리드 : 오디세이,Ubisoft,롤플레잉
33,34,(+2),디트로이트: 비컴 휴먼,Quantic Dream,액션
34,35,(NEW),트웰브 미닛,Annapurna Interactive,어드벤처
35,36,(-3),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
36,37,(+3),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
37,38,(+1),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",액션
38,39,(-2),파스모포비아,Kinetic Games,공포
39,40,(NEW),F1® 2021,Electronic Arts,스포츠
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
1,2,(+1),어몽 어스,Innersloth,전략
2,3,(-1),블레스 언리쉬드,NEOWIZ,MMORPG
3,4,(+12),테일즈 오브 어라이즈,BANDAI NAMCO Entertainment,액션
4,5,(-),GTA 5,Rockstar Games,오픈월드 범죄 액션
5,6,(-2),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
6,7,(-1),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
7,8,(-1),잇 테이크 투,Electronic Arts,액션
8,9,(+3),프로젝트 좀보이드,The Indie Stone,RPG
9,10,(-1),배틀필드 2042,Electronic Arts,액션
10,11,(-3),폴가이즈,Devolver Digital,어드벤처
11,12,(-),하데스,Supergiant Games,액션
12,13,(-),풋볼 매니저 2021,SEGA,시뮬레이션
13,14,(+1),더 심즈 4,Electronic Arts,시뮬레이션
14,15,(-1),휴먼카인드,SEGA,전략
15,16,(-6),그랜드 체이스,KOG,액션
16,17,(-),레드 데드 리뎀션 2,Rockstar Games,액션
17,18,(+1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
18,19,(-1),어 댄스 오브 파이어 앤 아이스,7th Beat Games,음악
19,20,(+4),문명6,2K,전략
20,21,(+4),배틀필드 5,Electronic Arts,액션
21,22,(-2),몬스터헌터 스토리즈 2 파멸의 날개,"CAPCOM Co., Ltd.",롤플레잉
22,23,(-2),휴먼: 폴 플랫,Curve Digital,퍼즐
23,24,(-1),피파 21,Electronic Arts,스포츠
24,25,(+2),포르자 호라이즌 4,,레이싱
25,26,(-),철권 7,BANDAI NAMCO Entertainment,액션
26,27,(+5),데이즈 곤,"PlayStation Mobile, Inc.",서바이벌 호러
27,28,(-),테라리아,Re-Logic,롤플레잉
28,29,(+6),트웰브 미닛,Annapurna Interactive,어드벤처
29,30,(-),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
30,31,(-2),더 포레스트,Endnight Games Ltd,서바이벌
31,32,(-4),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
32,33,(-),어쌔신 크리드 : 오디세이,Ubisoft,롤플레잉
33,34,(NEW),뉴 월드,Amazon Games,MMORPG
34,35,(-1),디트로이트: 비컴 휴먼,Quantic Dream,액션
35,36,(-5),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
36,37,(-15),백 4 블러드,Warner Bros. Games,액션
37,38,(-1),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
38,39,(-1),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",액션
39,40,(-1),파스모포비아,Kinetic Games,공포
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
1,2,(-),어몽 어스,Innersloth,전략
2,3,(+1),테일즈 오브 어라이즈,BANDAI NAMCO Entertainment,액션
3,4,(-1),블레스 언리쉬드,NEOWIZ,MMORPG
4,5,(-),GTA 5,Rockstar Games,오픈월드 범죄 액션
5,6,(+3),프로젝트 좀보이드,The Indie Stone,RPG
6,7,(-1),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
7,8,(-),잇 테이크 투,Electronic Arts,액션
8,9,(-2),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
9,10,(-),배틀필드 2042,Electronic Arts,액션
10,11,(-),폴가이즈,Devolver Digital,어드벤처
11,12,(-),하데스,Supergiant Games,액션
12,13,(+1),더 심즈 4,Electronic Arts,시뮬레이션
13,14,(-1),풋볼 매니저 2021,SEGA,시뮬레이션
14,15,(+5),문명6,2K,전략
15,16,(+1),레드 데드 리뎀션 2,Rockstar Games,액션
16,17,(-1),그랜드 체이스,KOG,액션
17,18,(+1),어 댄스 오브 파이어 앤 아이스,7th Beat Games,음악
18,19,(-1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
19,20,(+1),배틀필드 5,Electronic Arts,액션
20,21,(+15),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
21,22,(+1),휴먼: 폴 플랫,Curve Digital,퍼즐
22,23,(+2),포르자 호라이즌 4,Xbox Game Studios,레이싱
23,24,(-2),몬스터헌터 스토리즈 2 파멸의 날개,"CAPCOM Co., Ltd.",롤플레잉
24,25,(-1),피파 21,,스포츠
25,26,(+3),트웰브 미닛,,어드벤처
26,27,(-12),휴먼카인드,SEGA,전략
27,28,(+2),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
28,29,(-3),철권 7,BANDAI NAMCO Entertainment,액션
29,30,(-3),데이즈 곤,"PlayStation Mobile, Inc.",서바이벌 호러
30,31,(-3),테라리아,Re-Logic,롤플레잉
31,32,(+2),뉴 월드,Amazon Games,MMORPG
32,33,(-2),더 포레스트,Endnight Games Ltd,서바이벌
33,34,(-1),어쌔신 크리드 : 오디세이,Ubisoft,롤플레잉
34,35,(-3),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
35,36,(+2),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
36,37,(-2),디트로이트: 비컴 휴먼,Quantic Dream,액션
37,38,(+1),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",액션
38,39,(+1),파스모포비아,Kinetic Games,공포
39,40,(NEW),F1® 2021,Electronic Arts,스포츠
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
1,2,(-),어몽 어스,Innersloth,전략
2,3,(-),테일즈 오브 어라이즈,BANDAI NAMCO Entertainment,액션
3,4,(+4),잇 테이크 투,Electronic Arts,액션
4,5,(-),GTA 5,Rockstar Games,오픈월드 범죄 액션
5,6,(-),프로젝트 좀보이드,The Indie Stone,RPG
6,7,(+2),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
7,8,(-1),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
8,9,(+1),배틀필드 2042,Electronic Arts,액션
9,10,(-6),블레스 언리쉬드,NEOWIZ,MMORPG
10,11,(-),폴가이즈,Devolver Digital,어드벤처
11,12,(+1),더 심즈 4,Electronic Arts,시뮬레이션
12,13,(-1),하데스,Supergiant Games,액션
13,14,(+1),문명6,2K,전략
14,15,(+1),레드 데드 리뎀션 2,Rockstar Games,액션
15,16,(-2),풋볼 매니저 2021,SEGA,시뮬레이션
16,17,(+2),데드 바이 데이라이트,Behaviour Digital Inc.,액션
17,18,(-),어 댄스 오브 파이어 앤 아이스,7th Beat Games,음악
18,19,(NEW),데스 루프,Bethesda Softworks,액션
19,20,(-3),그랜드 체이스,KOG,액션
20,21,(+7),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
21,22,(-),휴먼: 폴 플랫,Curve Digital,퍼즐
22,23,(-3),배틀필드 5,Electronic Arts,액션
23,24,(-1),포르자 호라이즌 4,Xbox Game Studios,레이싱
24,25,(-),피파 21,,스포츠
25,26,(+3),철권 7,BANDAI NAMCO Entertainment,액션
26,27,(-6),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
27,28,(-4),몬스터헌터 스토리즈 2 파멸의 날개,"CAPCOM Co., Ltd.",롤플레잉
28,29,(+3),뉴 월드,Amazon Games,MMORPG
29,30,(+1),테라리아,Re-Logic,롤플레잉
30,31,(-1),데이즈 곤,"PlayStation Mobile, Inc.",서바이벌 호러
31,32,(+1),더 포레스트,Endnight Games Ltd,서바이벌
32,33,(+2),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
33,34,(+3),디트로이트: 비컴 휴먼,Quantic Dream,액션
34,35,(+1),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
35,36,(-2),어쌔신 크리드 : 오디세이,Ubisoft,롤플레잉
36,37,(+3),F1® 2021,Electronic Arts,스포츠
37,38,(+1),파스모포비아,Kinetic Games,공포
38,39,(NEW),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
39,40,(-2),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",액션
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
1,2,(NEW),FIFA 22,Electronic Arts,스포츠
2,3,(-1),어몽 어스,Innersloth,전략
3,4,(-1),테일즈 오브 어라이즈,BANDAI NAMCO Entertainment,액션
4,5,(-1),잇 테이크 투,Electronic Arts,액션
5,6,(-1),GTA 5,Rockstar Games,오픈월드 범죄 액션
6,7,(+2),배틀필드 2042,Electronic Arts,액션
7,8,(-1),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
8,9,(-1),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
9,10,(+1),폴가이즈,Devolver Digital,어드벤처
10,11,(-5),프로젝트 좀보이드,The Indie Stone,RPG
11,12,(-2),블레스 언리쉬드,NEOWIZ,MMORPG
12,13,(+16),뉴 월드,Amazon Games,MMORPG
13,14,(-2),더 심즈 4,Electronic Arts,시뮬레이션
14,15,(-2),하데스,Supergiant Games,액션
15,16,(-2),문명6,2K,전략
16,17,(-2),레드 데드 리뎀션 2,Rockstar Games,액션
17,18,(-),어 댄스 오브 파이어 앤 아이스,7th Beat Games,음악
18,19,(-2),데드 바이 데이라이트,Behaviour Digital Inc.,액션
19,20,(-4),풋볼 매니저 2021,SEGA,시뮬레이션
20,21,(-2),데스 루프,Bethesda Softworks,액션
21,22,(-1),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
22,23,(-3),그랜드 체이스,KOG,액션
23,24,(-2),휴먼: 폴 플랫,Curve Digital,퍼즐
24,25,(-),피파 21,,스포츠
25,26,(-2),포르자 호라이즌 4,Xbox Game Studios,레이싱
26,27,(-1),철권 7,BANDAI NAMCO Entertainment,액션
27,28,(-1),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
28,29,(+2),데이즈 곤,"PlayStation Mobile, Inc.",서바이벌 호러
29,30,(-),테라리아,Re-Logic,롤플레잉
30,31,(+1),더 포레스트,Endnight Games Ltd,서바이벌
31,32,(-4),몬스터헌터 스토리즈 2 파멸의 날개,"CAPCOM Co., Ltd.",롤플레잉
32,33,(-),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
33,34,(-11),배틀필드 5,Electronic Arts,액션
34,35,(-),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
35,36,(-2),디트로이트: 비컴 휴먼,Quantic Dream,액션
36,37,(-),F1® 2021,Electronic Arts,스포츠
37,38,(NEW),데스 스트랜딩,505 Games,액션
38,39,(-1),파스모포비아,Kinetic Games,공포
39,40,(-1),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
1,2,(-),FIFA 22,Electronic Arts,스포츠
2,3,(-),어몽 어스,Innersloth,전략
3,4,(-),테일즈 오브 어라이즈,BANDAI NAMCO Entertainment,액션
4,5,(+2),배틀필드 2042,Electronic Arts,액션
5,6,(-),GTA 5,Rockstar Games,오픈월드 범죄 액션
6,7,(+1),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
7,8,(+5),뉴 월드,Amazon Games,MMORPG
8,9,(+1),폴가이즈,Devolver Digital,어드벤처
9,10,(-1),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
10,11,(-6),잇 테이크 투,Electronic Arts,액션
11,12,(+2),더 심즈 4,Electronic Arts,시뮬레이션
12,13,(-2),프로젝트 좀보이드,The Indie Stone,RPG
13,14,(-2),블레스 언리쉬드,NEOWIZ,MMORPG
14,15,(-),하데스,Supergiant Games,액션
15,16,(+1),레드 데드 리뎀션 2,Rockstar Games,액션
16,17,(+1),어 댄스 오브 파이어 앤 아이스,7th Beat Games,음악
17,18,(+1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
18,19,(+2),데스 루프,Bethesda Softworks,액션
19,20,(-4),문명6,2K,전략
20,21,(+1),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
21,22,(-2),풋볼 매니저 2021,SEGA,시뮬레이션
22,23,(+1),휴먼: 폴 플랫,Curve Digital,퍼즐
23,24,(+3),철권 7,BANDAI NAMCO Entertainment,액션
24,25,(-),피파 21,,스포츠
25,26,(+2),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
26,27,(-4),그랜드 체이스,KOG,액션
27,28,(-2),포르자 호라이즌 4,Xbox Game Studios,레이싱
28,29,(+2),더 포레스트,Endnight Games Ltd,서바이벌
29,30,(-),테라리아,Re-Logic,롤플레잉
30,31,(-2),데이즈 곤,"PlayStation Mobile, Inc.",서바이벌 호러
31,32,(+1),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
32,33,(+2),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
33,34,(-2),몬스터헌터 스토리즈 2 파멸의 날개,"CAPCOM Co., Ltd.",롤플레잉
34,35,(+1),디트로이트: 비컴 휴먼,Quantic Dream,액션
35,36,(-2),배틀필드 5,Electronic Arts,액션
36,37,(NEW),귀멸의 칼날 히노카미 혈풍담,SEGA,액션
37,38,(-),데스 스트랜딩,505 Games,액션
38,39,(NEW),백 4 블러드,Warner Bros. Games,액션
39,40,(-3),F1® 2021,Electronic Arts,스포츠
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
1,2,(-),FIFA 22,Electronic Arts,스포츠
2,3,(-),어몽 어스,Innersloth,전략
3,4,(+1),배틀필드 2042,Electronic Arts,액션
4,5,(+3),뉴 월드,Amazon Games,MMORPG
5,6,(-),GTA 5,Rockstar Games,오픈월드 범죄 액션
6,7,(-),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
7,8,(+3),잇 테이크 투,Electronic Arts,액션
8,9,(-5),테일즈 오브 어라이즈,BANDAI NAMCO Entertainment,액션
9,10,(-1),폴가이즈,Devolver Digital,어드벤처
10,11,(-1),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
11,12,(-),더 심즈 4,Electronic Arts,시뮬레이션
12,13,(+2),하데스,Supergiant Games,액션
13,14,(+23),귀멸의 칼날 히노카미 혈풍담,SEGA,액션
14,15,(+2),어 댄스 오브 파이어 앤 아이스,7th Beat Games,음악
15,16,(-3),프로젝트 좀보이드,The Indie Stone,RPG
16,17,(-3),블레스 언리쉬드,NEOWIZ,MMORPG
17,18,(-2),레드 데드 리뎀션 2,Rockstar Games,액션
18,19,(-1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
19,20,(+19),백 4 블러드,Warner Bros. Games,액션
20,21,(-),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
21,22,(+1),휴먼: 폴 플랫,Curve Digital,퍼즐
22,23,(-1),풋볼 매니저 2021,SEGA,시뮬레이션
23,24,(-4),문명6,2K,전략
24,25,(-1),철권 7,,액션
25,26,(-1),피파 21,Electronic Arts,스포츠
26,27,(-1),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
27,28,(-1),그랜드 체이스,KOG,액션
28,29,(-),더 포레스트,Endnight Games Ltd,서바이벌
29,30,(-),테라리아,Re-Logic,롤플레잉
30,31,(-3),포르자 호라이즌 4,Xbox Game Studios,레이싱
31,32,(+4),배틀필드 5,Electronic Arts,액션
32,33,(-),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
33,34,(-1),디트로이트: 비컴 휴먼,Quantic Dream,액션
34,35,(+3),데스 스트랜딩,505 Games,액션
35,36,(-2),몬스터헌터 스토리즈 2 파멸의 날개,"CAPCOM Co., Ltd.",롤플레잉
36,37,(-6),데이즈 곤,"PlayStation Mobile, Inc.",서바이벌 호러
37,38,(-6),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
38,39,(NEW),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",액션
39,40,(NEW),미디블 다이너스티,Toplitz Productions,액션
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
1,2,(-),FIFA 22,Electronic Arts,스포츠
2,3,(-),어몽 어스,Innersloth,전략
3,4,(+1),뉴 월드,Amazon Games,MMORPG
4,5,(-1),배틀필드 2042,Electronic Arts,액션
5,6,(+1),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
6,7,(-1),GTA 5,Rockstar Games,오픈월드 범죄 액션
7,8,(-),잇 테이크 투,Electronic Arts,액션
8,9,(+2),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
9,10,(-),폴가이즈,Devolver Digital,어드벤처
10,11,(+3),귀멸의 칼날 히노카미 혈풍담,SEGA,액션
11,12,(-3),테일즈 오브 어라이즈,BANDAI NAMCO Entertainment,액션
12,13,(-),하데스,Supergiant Games,액션
13,14,(+6),백 4 블러드,Warner Bros. Games,액션
14,15,(-3),더 심즈 4,Electronic Arts,시뮬레이션
15,16,(-1),어 댄스 오브 파이어 앤 아이스,7th Beat Games,음악
16,17,(+1),레드 데드 리뎀션 2,Rockstar Games,액션
17,18,(+1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
18,19,(-3),프로젝트 좀보이드,The Indie Stone,RPG
19,20,(-3),블레스 언리쉬드,NEOWIZ,MMORPG
20,21,(+4),철권 7,BANDAI NAMCO Entertainment,액션
21,22,(-),휴먼: 폴 플랫,Curve Digital,퍼즐
22,23,(+7),테라리아,Re-Logic,롤플레잉
23,24,(-3),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
24,25,(-1),문명6,2K,전략
25,26,(-3),풋볼 매니저 2021,SEGA,시뮬레이션
26,27,(+2),더 포레스트,Endnight Games Ltd,서바이벌
27,28,(-),그랜드 체이스,KOG,액션
28,29,(+2),포르자 호라이즌 4,Xbox Game Studios,레이싱
29,30,(+2),배틀필드 5,Electronic Arts,액션
30,31,(-5),피파 21,Electronic Arts,스포츠
31,32,(+7),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",액션
32,33,(NEW),서브노티카,Unknown Worlds Entertainment,어드벤처
33,34,(+6),미디블 다이너스티,Toplitz Productions,액션
34,35,(-2),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
35,36,(-9),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
36,37,(+1),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
37,38,(-4),디트로이트: 비컴 휴먼,Quantic Dream,액션
38,39,(-4),데스 스트랜딩,505 Games,액션
39,40,(NEW),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
1,2,(-),FIFA 22,Electronic Arts,스포츠
2,3,(-),어몽 어스,Innersloth,전략
3,4,(+1),배틀필드 2042,Electronic Arts,액션
4,5,(+1),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
5,6,(+3),이터널 리턴,Nimble Neuron,전략 기반 서바이벌
6,7,(-),GTA 5,Rockstar Games,오픈월드 범죄 액션
7,8,(-4),뉴 월드,Amazon Games,MMORPG
8,9,(-1),잇 테이크 투,Electronic Arts,액션
9,10,(+1),귀멸의 칼날 히노카미 혈풍담,SEGA,액션
10,11,(-1),폴가이즈,Devolver Digital,어드벤처
11,12,(+1),하데스,Supergiant Games,액션
12,13,(+1),백 4 블러드,Warner Bros. Games,액션
13,14,(+2),어 댄스 오브 파이어 앤 아이스,7th Beat Games,음악
14,15,(-3),테일즈 오브 어라이즈,BANDAI NAMCO Entertainment,액션
15,16,(-1),더 심즈 4,Electronic Arts,시뮬레이션
16,17,(-),레드 데드 리뎀션 2,Rockstar Games,액션
17,18,(NEW),에이지 오브 엠파이어 4,Xbox Game Studios,전략
18,19,(-1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
19,20,(-1),프로젝트 좀보이드,The Indie Stone,RPG
20,21,(-1),블레스 언리쉬드,NEOWIZ,MMORPG
21,22,(+1),테라리아,Re-Logic,롤플레잉
22,23,(+4),더 포레스트,Endnight Games Ltd,서바이벌
23,24,(-2),휴먼: 폴 플랫,Curve Digital,퍼즐
24,25,(-4),철권 7,BANDAI NAMCO Entertainment,액션
25,26,(-1),문명6,2K,전략
26,27,(+1),그랜드 체이스,KOG,액션
27,28,(-2),풋볼 매니저 2021,SEGA,시뮬레이션
28,29,(-5),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
29,30,(-),배틀필드 5,Electronic Arts,액션
30,31,(+2),서브노티카,Unknown Worlds Entertainment,어드벤처
31,32,(-),엘든 링,"FromSoftware Inc., BANDAI NAMCO Entertainment",액션
32,33,(-4),포르자 호라이즌 4,Xbox Game Studios,레이싱
33,34,(NEW),파스모포비아,Kinetic Games,공포
34,35,(-),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
35,36,(+1),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
36,37,(-1),발하임,Coffee Stain Publishing,오픈 월드 생존 크래프트
37,38,(-4),미디블 다이너스티,Toplitz Productions,액션
38,39,(NEW),더 다크 픽처스 앤솔로지: 하우스 오브 애쉬,BANDAI NAMCO Entertainment Europe,어드벤처
